id,Producto
970,BASCULA
971,BASCULA
972,BASCULA
973,BASCULA
974,BASCULA
975,BASCULA
976,BASCULA
977,BASCULA
978,BASCULA
979,BASCULA
980,BASCULA
981,BASCULA
982,BASCULA
983,BASCULA
984,BASCULA
985,BASCULA
986,BASCULA
987,BASCULA
988,BASCULA
989,BASCULA
990,BASCULA
991,BASCULA
992,BASCULA
993,BASCULA
994,BASCULA
995,BASCULA
996,BASCULA
997,BASCULA
998,BASCULA
999,BASCULA
1000,BASCULA
1001,BASCULA
1002,BASCULA
1003,BASCULA
1004,BASCULA
1005,BASCULA
1006,BASCULA
1007,BASCULA
1008,BASCULA
1009,BASCULA
1010,BASCULA
1011,BASCULA
1012,BASCULA
1013,BASCULA
1014,BASCULA
1015,BASCULA
1016,BASCULA
1017,BASCULA
1018,BASCULA
1019,BASCULA
1020,BASCULA
1021,BASCULA
1022,BASCULA
1023,BASCULA
1024,BASCULA
1025,BASCULA
1026,BASCULA
1027,BASCULA
1028,BASCULA
1029,BASCULA
1030,BASCULA
1031,ATUN
1032,ATUN
1033,BASCULA
1034,BASCULA
1035,ATUN
1036,ATUN
1037,ATUN
1038,ATUN
1039,ATUN
1040,ATUN
1041,BASCULA
1042,BASCULA
1043,BASCULA
1044,BASCULA
1045,BASCULA
1046,BASCULA
1047,BASCULA
1048,BASCULA
1049,BASCULA
1050,BASCULA
1051,BASCULA
1052,BASCULA
1053,BASCULA
1054,BASCULA
1055,BASCULA
1056,BASCULA
1057,BASCULA
1058,BASCULA
1059,BASCULA
1060,BASCULA
1061,BASCULA
1062,BASCULA
1063,BASCULA
1064,BASCULA
1065,BASCULA
1066,BASCULA
1067,BASCULA
1068,BASCULA
1069,BASCULA
1070,BASCULA
1071,BASCULA
1072,BASCULA
1073,BASCULA
1074,BASCULA
1075,BASCULA
1076,BASCULA
1077,BASCULA
1078,BASCULA
1079,BASCULA
1080,BASCULA
1081,BASCULA
1082,BASCULA
1083,BASCULA
1084,BASCULA
1085,BASCULA
1086,BASCULA
1087,BASCULA
1088,BASCULA
1089,BASCULA
1090,BASCULA
1091,BASCULA
1092,BASCULA
1093,BASCULA
1094,BASCULA
1095,BASCULA
1096,BASCULA
1097,BASCULA
1098,BASCULA
1099,BASCULA
1100,BASCULA
1101,BASCULA
1102,BASCULA
1103,BASCULA
1104,BASCULA
1105,BASCULA
1106,BASCULA
1107,BASCULA
1108,BASCULA
1109,BASCULA
1110,BASCULA
1111,BASCULA
1112,BASCULA
1113,BASCULA
1114,BASCULA
1115,BASCULA
1116,BASCULA
1117,BASCULA
1118,BASCULA
1119,BASCULA
1120,BASCULA
1121,BASCULA
1122,BASCULA
1123,BASCULA
1124,BASCULA
1125,BASCULA
1126,BASCULA
1127,BASCULA
1128,BASCULA
1129,BASCULA
1130,BASCULA
1131,JUGUETES
1132,BASCULA
1133,BASCULA
1134,BASCULA
1135,BASCULA
1136,BASCULA
1137,BASCULA
1138,BASCULA
1139,BASCULA
1140,BASCULA
1141,BASCULA
1142,BASCULA
1143,BASCULA
1144,BASCULA
1145,BASCULA
1146,BASCULA
1147,BASCULA
1148,BASCULA
1149,BASCULA
1150,BASCULA
1151,BASCULA
1152,BASCULA
1153,BASCULA
1154,BASCULA
1155,BASCULA
1156,BASCULA
1157,BASCULA
1158,BASCULA
1159,BASCULA
1160,BASCULA
1161,BASCULA
1162,BASCULA
1163,BASCULA
1164,BASCULA
1165,BASCULA
1166,BASCULA
1167,BASCULA
1168,BASCULA
1169,BASCULA
1170,BASCULA
1171,BASCULA
1172,PRENDAS DE VESTIR
1173,CINTURON DE PIEL
1174,UTENSILIOS  DE COCINA
1175,UTENSILIOS  DE COCINA
1176,ART. DE PERFUMERIA Y BELLEZA
1177,ART. DE PERFUMERIA Y BELLEZA
1178,ROPA CABALLERO
1179,ZAPATOS
1180,ZAPATOS
1181,ZAPATOS
1182,JOYERIA
1183,JOYERIA
1184,JOYERIA
1185,JOYERIA
1186,JOYERIA
1187,JOYERIA
1188,JOYERIA
1189,ROPA
1190,TEQUILA
1191,TEQUILA
1192,CEPILLOS DENTALES
1193,LECHE
1194,PRODUCTOS ALIMENTICIOS
1195,PRODUCTOS ALIMENTICIOS
1196,TEQUILA
1197,TEQUILA
1198,TEQUILA
1199,JUGUETES
1200,JUGUETES
1201,MUÑECOS
1202,JUGUETES
1203,ZAPATOS
1204,JUGUETES
1205,JUGUETES
1206,JUGUETES
1207,ACCESORIOS ELECTRICOS
1208,PRODUCTOS ALIMENTICIOS
1209,PRODUCTOS ALIMENTICIOS
1210,LLANTAS PARA AUTOMOVILES
1211,ROPA
1212,ROPA
1213,ROPA
1214,PRODUCTOS ALIMENTICIOS
1215,PRENDAS DE VESTIR
1216,ROPA
1217,PRODUCTOS ALIMENTICIOS
1218,BRANDY
1219,ZAPATOS
1220,ROPA
1221,PRENDAS DE VESTIR
1222,PRENDAS DE VESTIR
1223,PELUCHE
1224,CHOCOLATE
1225,CINTURON DE PIEL
1226,PELUCHE
1227,PRODUCTOS ALIMENTICIOS
1228,ATUN
1229,ATUN
1230,PRENDAS DE VESTIR
1231,TRAJE DE BAÑO
1232,PRENDAS DE VESTIR
1233,TRAJE DE BAÑO
1234,ROPA DE PLAYA
1235,ROPA DE PLAYA
1236,PRENDAS DE VESTIR
1237,ATUN
1238,TRAJE DE BAÑO
1239,ROPA DE PLAYA
1240,PRENDAS DE VESTIR
1241,ROPA DE PLAYA
1242,ROPA DE PLAYA
1243,PRENDAS DE VESTIR
1244,PRENDAS DE VESTIR
1245,PRENDAS DE VESTIR
1246,ROPA DE PLAYA
1247,EMBUTIDOS
1248,EMBUTIDOS
1249,ZAPATOS
1250,ROPA DE PLAYA
1251,TRAJE DE BAÑO
1252,ROPA DE PLAYA
1253,PRODUCTOS ALIMENTICIOS
1254,VIDEO JUEGO
1255,ACCESORIOS ELECTRONICOS
1256,ZAPATOS
1257,ZAPATOS
1258,ROPA INFANTIL
1259,ROPA INFANTIL
1260,VIDEO JUEGO
1261,JUGUETES
1262,ACCESORIOS ELECTRONICOS
1263,ROPA INFANTIL
1264,ZAPATOS
1265,ROPA INFANTIL
1266,JUGUETES
1267,ZAPATOS
1268,JUGUETES
1269,ROPA INFANTIL
1270,PRENDAS DE VESTIR
1271,PRENDAS DE VESTIR
1272,PRENDAS DE VESTIR
1273,ZAPATOS
1274,PRENDAS DE VESTIR
1275,ARTICULOS DE PIEL
1276,PRENDAS DE VESTIR
1277,PRENDAS DE VESTIR
1278,COSMETICOS
1279,ZAPATOS
1280,ZAPATOS
1281,PRENDAS DE VESTIR
1282,PRENDAS DE VESTIR
1283,PRODUCTOS ALIMENTICIOS
1284,ROPA CABALLERO
1285,ROPA CABALLERO
1286,ZAPATOS
1287,APARATOS ELECTRONICOS
1288,ZAPATOS
1289,ROPA CABALLERO
1290,ZAPATOS
1291,ZAPATOS
1292,ARTICULOS DE PIEL
1293,ZAPATOS
1294,ZAPATOS
1295,JOYERIA
1296,JOYERIA
1297,JOYERIA
1298,JOYERIA
1299,JOYERIA
1300,JOYERIA
1301,JOYERIA
1302,ZAPATOS
1303,ROPA
1304,ROPA
1305,ROPA
1306,ROPA
1307,ROPA
1308,ROPA
1309,ROPA
1310,ROPA CABALLERO
1311,ALIMENTOS PREPARADOS
1312,ROPA
1313,PRODUCTOS ENLATADOS
1314,PRODUCTOS ALIMENTICIOS
1315,ARTICULOS DEL HOGAR
1316,APARATOS ELECTRICOS
1317,JUGOS
1318,BEBIDAS
1319,ACCESORIOS PARA PIEL Y CALZADO
1320,DETERGENTE LIQUIDO
1321,APARATOS ELECTRICOS
1322,ALIMENTOS PREPARADOS
1323,AGUA  PURIFICADA
1324,ALIMENTOS PREPARADOS
1325,PRODUCTOS ALIMENTICIOS
1326,TEQUILA REPOSADO
1327,MATERIALES P/CONSTRUCCION
1328,ALIMENTOS PREPARADOS
1329,ALIMENTOS PREPARADOS
1330,APARATOS ELECTRONICOS
1331,APARATOS ELECTRONICOS
1332,PRODUCTOS ALIMENTICIOS
1333,PRODUCTOS ALIMENTICIOS
1334,ATUN
1335,ALIMENTOS PREPARADOS
1336,SARDINAS
1337,ATUN
1338,ALIMENTOS PREPARADOS
1339,ATUN
1340,ALIMENTOS PREPARADOS
1341,SARDINAS
1342,APARATOS ELECTRONICOS
1343,ATUN
1344,ATUN
1345,ROPA
1346,ALIMENTOS PREPARADOS
1347,ALIMENTOS PARA ANIMALES
1348,ALIMENTOS PREPARADOS
1349,HUEVO
1350,ALIMENTOS PREPARADOS
1351,ALIMENTOS PREPARADOS
1352,ALIMENTOS PREPARADOS
1353,VERDURAS FRESCAS
1354,ATUN
1355,SARDINAS
1356,ALIMENTOS PREPARADOS
1357,ALIMENTOS PREPARADOS
1358,ALIMENTOS PREPARADOS
1359,ART. DE PERFUMERIA Y BELLEZA
1360,ART. DE PERFUMERIA Y BELLEZA
1361,ART. DE PERFUMERIA Y BELLEZA
1362,ROPA INFANTIL
1363,PRODUCTOS ALIMENTICIOS
1364,ARTICULOS DE PIEL
1365,LLANTAS PARA AUTOMOVILES
1366,ARTICULOS DE PIEL
1367,PRODUCTOS ALIMENTICIOS
1368,APARATOS ELECTRICOS
1369,MATERIALES P/CONSTRUCCION
1370,APARATOS ELECTRICOS
1371,REFRESCOS
1372,REFRESCOS
1373,MUEBLES PARA EL HOGAR
1374,PRENDAS DE VESTIR
1375,PRENDAS DE VESTIR
1376,PRENDAS DE VESTIR
1377,PRENDAS DE VESTIR
1378,PRENDAS DE VESTIR
1379,PRENDAS DE VESTIR
1380,PRENDAS DE VESTIR
1381,PRENDAS DE VESTIR
1382,PRENDAS DE VESTIR
1383,ZAPATOS
1384,ZAPATOS
1385,PRENDAS DE VESTIR
1386,PRENDAS DE VESTIR
1387,ZAPATOS
1388,PRENDAS DE VESTIR
1389,PRENDAS DE VESTIR
1390,ZAPATOS
1391,ZAPATOS
1392,PRENDAS DE VESTIR
1393,ART. DE PERFUMERIA Y BELLEZA
1394,PRENDAS DE VESTIR
1395,ROPA INFANTIL
1396,ZAPATOS
1397,PRENDAS DE VESTIR
1398,ZAPATOS
1399,ZAPATOS
1400,PRODUCTOS ALIMENTICIOS
1401,BASCULA
1402,ZAPATOS
1403,PRENDAS DE VESTIR
1404,ARTICULOS PARA REGALO
1405,ART. DE PERFUMERIA Y BELLEZA
1406,APARATOS ELECTRICOS
1407,CHOCOLATE
1408,PRENDAS DE VESTIR
1409,PRENDAS DE VESTIR
1410,PRENDAS DE VESTIR
1411,PRENDAS DE VESTIR
1412,ZAPATOS
1413,PRENDAS DE VESTIR
1414,ESTUFAS
1415,PRODUCTOS ALIMENTICIOS
1416,PRODUCTOS ALIMENTICIOS
1417,APARATOS ELECTRICOS
1418,LAVADORAS
1419,APARATOS ELECTRODOMESTICOS
1420,APARATOS ELECTRODOMESTICOS
1421,REFRIGERADORES
1422,PRODUCTOS ALIMENTICIOS
1423,APARATOS ELECTRODOMESTICOS
1424,MUEBLES PARA EL HOGAR
1425,APARATOS ELECTRICOS
1426,PRENDAS DE VESTIR
1427,PRENDAS DE VESTIR
1428,PRENDAS DE VESTIR
1429,WHISKY ESCOCES
1430,PRODUCTOS ALIMENTICIOS
1431,CHOCOLATE
1432,CHOCOLATE
1433,PRENDAS DE VESTIR
1434,ART. DE PERFUMERIA Y BELLEZA
1435,ART. DE PERFUMERIA Y BELLEZA
1436,PRENDAS DE VESTIR
1437,CHOCOLATE
1438,CHOCOLATE
1439,PRENDAS DE VESTIR
1440,PRENDAS DE VESTIR
1441,PRENDAS DE VESTIR
1442,PRENDAS DE VESTIR
1443,PRENDAS DE VESTIR
1444,MARISCOS
1445,MARISCOS
1446,MARISCOS
1447,PRODUCTOS ALIMENTICIOS
1448,PRODUCTOS ALIMENTICIOS
1449,PRODUCTOS ALIMENTICIOS
1450,PRODUCTOS ALIMENTICIOS
1451,MARISCOS
1452,PRODUCTOS ALIMENTICIOS
1453,PRODUCTOS ALIMENTICIOS
1454,PRODUCTOS ALIMENTICIOS
1455,PRODUCTOS ALIMENTICIOS
1456,PRODUCTOS ALIMENTICIOS
1457,PRODUCTOS ALIMENTICIOS
1458,MARISCOS
1459,PRODUCTOS ALIMENTICIOS
1460,PRODUCTOS ALIMENTICIOS
1461,PRODUCTOS ALIMENTICIOS
1462,PRODUCTOS ALIMENTICIOS
1463,PRODUCTOS ALIMENTICIOS
1464,PRODUCTOS ALIMENTICIOS
1465,MARISCOS
1466,PRODUCTOS ALIMENTICIOS
1467,PRODUCTOS ALIMENTICIOS
1468,PRODUCTOS ALIMENTICIOS
1469,MARISCOS
1470,MARISCOS
1471,PRODUCTOS ALIMENTICIOS
1472,PRODUCTOS ALIMENTICIOS
1473,PRODUCTOS ALIMENTICIOS
1474,PRODUCTOS ALIMENTICIOS
1475,ATUN
1476,ATUN
1477,ATUN
1478,MARISCOS
1479,PRODUCTOS ALIMENTICIOS
1480,ATUN
1481,ATUN
1482,ATUN
1483,PRODUCTOS ALIMENTICIOS
1484,PRODUCTOS ALIMENTICIOS
1485,MARISCOS
1486,ATUN
1487,PRODUCTOS ALIMENTICIOS
1488,PRODUCTOS ALIMENTICIOS
1489,PRODUCTOS ALIMENTICIOS
1490,PRODUCTOS ALIMENTICIOS
1491,PRODUCTOS ALIMENTICIOS
1492,PRODUCTOS ALIMENTICIOS
1493,PRODUCTOS ALIMENTICIOS
1494,PRODUCTOS ALIMENTICIOS
1495,PRODUCTOS ALIMENTICIOS
1496,PRODUCTOS ALIMENTICIOS
1497,MARISCOS
1498,PESCADO  FRESCO
1499,PRODUCTOS ALIMENTICIOS
1500,ATUN
1501,ATUN
1502,ARTICULOS FOTOGRAFICOS
1503,APARATOS ELECTRICOS
1504,ATUN
1505,PRODUCTOS ALIMENTICIOS
1506,ARTICULOS DE BELLEZA
1507,PRENDAS DE VESTIR
1508,PRENDAS DE VESTIR
1509,HUEVO
1510,PRENDAS DE VESTIR
1511,PRENDAS DE VESTIR
1512,PRENDAS DE VESTIR
1513,PRENDAS DE VESTIR
1514,PRENDAS DE VESTIR
1515,PRODUCTOS ALIMENTICIOS
1516,PRODUCTOS ALIMENTICIOS
1517,ATUN
1518,PRENDAS DE VESTIR
1519,ATUN
1520,ARTICULOS FOTOGRAFICOS
1521,APARATOS ELECTRONICOS
1522,APARATOS ELECTRONICOS
1523,APARATOS ELECTRONICOS
1524,ZAPATOS
1525,PRENDAS DE VESTIR
1526,PRENDAS DE VESTIR
1527,ZAPATOS
1528,ZAPATOS
1529,PRENDAS DE VESTIR
1530,PRENDAS DE VESTIR
1531,PRENDAS DE VESTIR
1532,APARATOS ELECTRICOS
1533,PRENDAS DE VESTIR
1534,PRENDAS DE VESTIR
1535,ZAPATOS
1536,ZAPATOS
1537,LLANTAS PARA AUTOMOVILES
1538,LLANTAS PARA AUTOMOVILES
1539,LLANTAS PARA AUTOMOVILES
1540,LLANTAS PARA AUTOMOVILES
1541,LLANTAS PARA AUTOMOVILES
1542,TRAJE DE BAÑO
1543,TRAJE DE BAÑO
1544,PRENDAS DE VESTIR
1545,TRAJE DE BAÑO
1546,PRENDAS DE VESTIR
1547,PRENDAS DE VESTIR
1548,ZAPATOS
1549,ZAPATOS
1550,PRODUCTOS ALIMENTICIOS
1551,PRODUCTOS ALIMENTICIOS
1552,PRODUCTOS ALIMENTICIOS
1553,REFRIGERADORES
1554,PRENDAS DE VESTIR
1555,PRENDAS DE VESTIR
1556,LAVADORAS
1557,LAVADORAS
1558,LAVADORAS
1559,MUEBLES PARA EL HOGAR
1560,PRODUCTOS ALIMENTICIOS
1561,BRANDY
1562,ZAPATOS
1563,ZAPATOS
1564,PRENDAS DE VESTIR
1565,ART. DE PERFUMERIA Y BELLEZA
1566,ART. DE PERFUMERIA Y BELLEZA
1567,ART. DE PERFUMERIA Y BELLEZA
1568,ART. DE PERFUMERIA Y BELLEZA
1569,ART. DE PERFUMERIA Y BELLEZA
1570,ART. DE PERFUMERIA Y BELLEZA
1571,DULCES Y GOLOSINAS
1572,ARTICULOS  DEPORTIVOS
1573,DULCES Y GOLOSINAS
1574,DULCES Y GOLOSINAS
1575,DULCES Y GOLOSINAS
1576,DULCES Y GOLOSINAS
1577,DULCES Y GOLOSINAS
1578,DULCES Y GOLOSINAS
1579,DULCES Y GOLOSINAS
1580,ZAPATOS
1581,PRODUCTOS ALIMENTICIOS
1582,DULCES Y GOLOSINAS
1583,PRENDAS DE VESTIR
1584,JUGUETES
1585,JUGUETES
1586,JUGUETES
1587,LAVADORAS
1588,DULCES Y GOLOSINAS
1589,ZAPATOS
1590,ZAPATOS
1591,ROPA INFANTIL
1592,CHOCOLATE
1593,DULCES Y GOLOSINAS
1594,CHOCOLATE
1595,DULCES Y GOLOSINAS
1596,VIDEOS- DISCOS COMPACTOS - VIDEO JUEGOS
1597,BOLSO PARA DAMA
1598,PRENDAS DE VESTIR
1599,ZAPATOS
1600,ACCESORIOS PARA DAMA
1601,ZAPATOS
1602,ZAPATOS
1603,ZAPATOS
1604,ZAPATOS
1605,ZAPATOS
1606,JOYERIA
1607,JOYERIA
1608,JOYERIA
1609,ZAPATOS
1610,PRENDAS DE VESTIR
1611,ZAPATOS
1612,PRENDAS DE VESTIR
1613,PRODUCTOS ALIMENTICIOS
1614,PRENDAS DE VESTIR
1615,PRODUCTOS ALIMENTICIOS
1616,PRODUCTOS ALIMENTICIOS
1617,PRODUCTOS ALIMENTICIOS
1618,PRODUCTOS ALIMENTICIOS
1619,PRODUCTOS ALIMENTICIOS
1620,PRODUCTOS ALIMENTICIOS
1621,PRODUCTOS ALIMENTICIOS
1622,ARTICULOS DE FERRETERIA
1623,ARTICULOS DE FERRETERIA
1624,ARTICULOS DE FERRETERIA
1625,HERRAMIENTAS
1626,ARTICULOS DE FERRETERIA
1627,ARTICULOS DE FERRETERIA
1628,ARTICULOS DE FERRETERIA
1629,HERRAMIENTAS
1630,ARTICULOS DE FERRETERIA
1631,ARTICULOS DE FERRETERIA
1632,ARTICULOS DE FERRETERIA
1633,MATERIALES P/CONSTRUCCION
1634,ARTICULOS DE FERRETERIA
1635,ARTICULOS DE FERRETERIA
1636,PISTOLAS DE JUGUETE
1637,PRENDAS DE VESTIR
1638,ARTICULOS DE FERRETERIA
1639,ARTICULOS DE LIMPIEZA PERSONAL
1640,ARTICULOS DE LIMPIEZA PERSONAL
1641,ARTICULOS DE LIMPIEZA PERSONAL
1642,ARTICULOS DE LIMPIEZA PERSONAL
1643,ARTICULOS DE BELLEZA
1644,JUGUETES
1645,PRODUCTOS ALIMENTICIOS
1646,LAVADORAS
1647,REFRIGERADORES
1648,TEQUILA REPOSADO
1649,LAVADORAS
1650,ARTICULOS DE FERRETERIA
1651,ZAPATOS
1652,ARTICULOS  DE LIMPIEZA
1653,GALLETAS
1654,PRODUCTOS ALIMENTICIOS
1655,PRODUCTOS ALIMENTICIOS
1656,LLANTAS PARA AUTOMOVILES
1657,PRODUCTOS ALIMENTICIOS
1658,ARTICULOS DEL HOGAR
1659,ARTICULOS DE LIMPIEZA PERSONAL
1660,ARTICULOS  DE LIMPIEZA
1661,ARTICULOS DE LIMPIEZA PERSONAL
1662,ARTICULOS DE LIMPIEZA PERSONAL
1663,ARTICULOS DE LIMPIEZA PERSONAL
1664,ARTICULOS DEL HOGAR
1665,ZAPATOS
1666,MATERIALES P/CONSTRUCCION
1667,MATERIALES P/CONSTRUCCION
1668,ZAPATOS
1669,ROPA DE PLAYA
1670,PRENDAS DE VESTIR
1671,PRENDAS DE VESTIR
1672,PRENDAS DE VESTIR
1673,ART. DE PERFUMERIA Y BELLEZA
1674,ARTICULOS DE PLASTICO
1675,ARTICULOS DE PAPELERIA
1676,ARTICULOS DE FERRETERIA
1677,CHOCOLATE
1678,PRENDAS DE VESTIR
1679,ART. DE PERFUMERIA Y BELLEZA
1680,CERVEZA
1681,BRANDY
1682,RON
1683,PRODUCTOS ALIMENTICIOS
1684,PRODUCTOS ALIMENTICIOS
1685,ARTICULOS FOTOGRAFICOS
1686,PRODUCTOS ALIMENTICIOS
1687,PRODUCTOS ALIMENTICIOS
1688,PRODUCTOS ALIMENTICIOS
1689,ARTICULOS DE PAPELERIA
1690,BEBIDAS REFRESCANTES
1691,ZAPATOS
1692,REFRIGERADORES
1693,REFRIGERADORES
1694,APARATOS ELECTRONICOS
1695,LAVADORAS
1696,LAVADORAS
1697,LAVADORAS
1698,ZAPATOS
1699,PRENDAS DE VESTIR
1700,PRENDAS DE VESTIR
1701,ARTICULOS PARA JARDINERIA
1702,ARTICULOS DE LIMPIEZA PERSONAL
1703,LAVADORAS
1704,ARTICULOS DE PIEL
1705,ARTICULOS DE FERRETERIA
1706,ARTICULOS DE FERRETERIA
1707,ACCESORIOS PARA BAÑOS
1708,HERRAMIENTAS
1709,APARATOS ELECTRICOS
1710,RON
1711,PRENDAS DE VESTIR
1712,PRENDAS DE VESTIR
1713,PRENDAS DE VESTIR
1714,ZAPATOS
1715,HERRAMIENTAS
1716,PRENDAS DE VESTIR
1717,ROPA CABALLERO
1718,HERRAMIENTAS
1719,APARATOS ELECTRICOS
1720,PRENDAS DE VESTIR
1721,ARTICULOS DEPORTIVOS
1722,PRENDAS DE VESTIR
1723,PRENDAS DE VESTIR
1724,PRENDAS DE VESTIR
1725,PRENDAS DE VESTIR
1726,PRENDAS DE VESTIR
1727,PRENDAS DE VESTIR
1728,ROPA CABALLERO
1729,ROPA CABALLERO
1730,JOYERIA
1731,JOYERIA
1732,JOYERIA
1733,JOYERIA
1734,JOYERIA
1735,JOYERIA
1736,JOYERIA
1737,JOYERIA
1738,JOYERIA
1739,JOYERIA
1740,JOYERIA
1741,JOYERIA
1742,JOYERIA
1743,JOYERIA
1744,JOYERIA
1745,JOYERIA
1746,JOYERIA
1747,JOYERIA
1748,JOYERIA
1749,JOYERIA
1750,JOYERIA
1751,JOYERIA
1752,JOYERIA
1753,JOYERIA
1754,JOYERIA
1755,JOYERIA
1756,JOYERIA
1757,BEBIDA ALCOHOLICA PREPARADA
1758,ARTICULOS PARA REGALO
1759,PRODUCTOS ALIMENTICIOS
1760,APARATOS ELECTRICOS
1761,APARATOS ELECTRICOS
1762,PRODUCTOS LACTEOS
1763,PURE DE TOMATE
1764,PRODUCTOS LACTEOS
1765,PRODUCTOS LACTEOS
1766,GALLETAS
1767,DULCES Y GOLOSINAS
1768,DULCES Y GOLOSINAS
1769,DULCES Y GOLOSINAS
1770,DULCES Y GOLOSINAS
1771,MAYONESA
1772,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.
1773,SALSA
1774,BEBIDAS
1775,PRODUCTOS ENLATADOS
1776,FRITURAS Y BOTANAS
1777,BEBIDAS
1778,SALSA
1779,BEBIDA DE JUGO
1780,CAFE
1781,BEBIDAS
1782,ATUN
1783,ATUN
1784,ATUN
1785,SARDINAS
1786,ATUN
1787,ACEITE COMESTIBLE
1788,FRIJOLES
1789,SARDINAS
1790,ACEITE COMESTIBLE
1791,PRODUCTOS ENLATADOS
1792,JUGOS
1793,ARTICULOS  DE LIMPIEZA
1794,ART. DESECHABLES PARA FIESTA
1795,ARTICULOS DESECHABLES
1796,VELADORAS  Y CERAS
1797,VELADORAS  Y CERAS
1798,SALSA
1799,BEBIDAS
1800,JUGOS
1801,DULCES Y GOLOSINAS
1802,PRODUCTOS LACTEOS
1803,BEBIDAS
1804,PRODUCTOS LACTEOS
1805,PRODUCTOS LACTEOS
1806,PRODUCTOS LACTEOS
1807,LECHE
1808,FRIJOLES
1809,LEGUMBRES ENLATADAS
1810,PAN
1811,SARDINAS
1812,SALSA
1813,BEBIDAS
1814,PRODUCTOS LACTEOS
1815,PRODUCTOS LACTEOS
1816,POLVO PARA PREPARAR AGUA
1817,POLVO PARA PREPARAR AGUA
1818,PRODUCTOS LACTEOS
1819,BEBIDA DE JUGO
1820,JUGOS
1821,HARINA DE TRIGO
1822,BEBIDAS
1823,SOPA DE PASTA
1824,PRODUCTOS LACTEOS
1825,JAMON
1826,PRODUCTOS LACTEOS
1827,BEBIDAS
1828,SIN ESPECIFICAR
1829,FRIJOLES
1830,SIN ESPECIFICAR
1831,SIN ESPECIFICAR
1832,BLUSON PARA DAMA
1833,PRENDAS DE VESTIR
1834,PRENDAS DE VESTIR
1835,LLANTAS PARA AUTOMOVILES
1836,LLANTAS PARA AUTOMOVILES
1837,LLANTAS PARA AUTOMOVILES
1838,BLUSON PARA DAMA
1839,PRENDAS DE VESTIR
1840,PRENDAS DE VESTIR
1841,BEBIDA ALCOHOLICA PREPARADA
1842,VINO TINTO
1843,VINO TINTO
1844,BLUSON PARA DAMA
1845,BLUSON PARA DAMA
1846,PANTALON
1847,BLUSON PARA DAMA
1848,PRENDAS DE VESTIR
1849,SHORT
1850,PANTALON
1851,PRENDAS DE VESTIR
1852,BLUSON PARA DAMA
1853,ZAPATOS
1854,ZAPATOS
1855,BLUSON PARA DAMA
1856,PRENDAS DE VESTIR
1857,PANTALON
1858,PRENDAS DE VESTIR
1859,BLUSON PARA DAMA
1860,BLUSON PARA DAMA
1861,PRENDAS DE VESTIR
1862,PRENDAS DE VESTIR
1863,PRENDAS DE VESTIR
1864,COMIDA RAPIDA
1865,BEBIDAS
1866,SALSA
1867,FRIJOLES
1868,BLUSON PARA DAMA
1869,BLUSON PARA DAMA
1870,PANTALON
1871,BLUSON PARA DAMA
1872,PRENDAS DE VESTIR
1873,PRENDAS DE VESTIR
1874,PANTALON
1875,PRENDAS DE VESTIR
1876,PANTALON
1877,PANTALON
1878,PRENDAS DE VESTIR
1879,PISTOLAS DE JUGUETE
1880,JUGUETES
1881,JUGUETES
1882,JUGUETES
1883,ZAPATOS
1884,ZAPATOS
1885,ZAPATOS
1886,ZAPATOS
1887,PANTALON
1888,PRENDAS DE VESTIR
1889,PRENDAS DE VESTIR
1890,PANTALON
1891,BLUSON PARA DAMA
1892,PANTALON
1893,PRENDAS DE VESTIR
1894,PRENDAS DE VESTIR
1895,PRENDAS DE VESTIR
1896,GALLETAS
1897,SALSA
1898,SALSA
1899,SOPA DE PASTA
1900,JUGUETES
1901,ACCESORIOS PARA DAMA
1902,JUGUETES
1903,JUGUETES
1904,JUGUETES
1905,PRENDAS DE VESTIR
1906,BLUSON PARA DAMA
1907,BLUSON PARA DAMA
1908,SHORT
1909,PANTALON
1910,ROPA CABALLERO
1911,SHORT
1912,PRENDAS DE VESTIR
1913,BLUSON PARA DAMA
1914,PRENDAS DE VESTIR
1915,PRENDAS DE VESTIR
1916,PRENDAS DE VESTIR
1917,PRENDAS DE VESTIR
1918,PRENDAS DE VESTIR
1919,PRENDAS DE VESTIR
1920,BLUSON PARA DAMA
1921,PANTALON
1922,PRENDAS DE VESTIR
1923,BLUSON PARA DAMA
1924,PRENDAS DE VESTIR
1925,PANTALON
1926,PANTALON
1927,PLAYERAS
1928,PLAYERAS
1929,PRENDAS DE VESTIR
1930,ROPA CABALLERO
1931,ROPA CABALLERO
1932,PANTALON
1933,PANTALON
1934,PRENDAS DE VESTIR
1935,PANTALON
1936,PRENDAS DE VESTIR
1937,PRENDAS DE VESTIR
1938,ROPA CABALLERO
1939,PRENDAS DE VESTIR
1940,PANTALON
1941,PANTALON
1942,PRENDAS DE VESTIR
1943,PRENDAS DE VESTIR
1944,ROPA CABALLERO
1945,ROPA CABALLERO
1946,PANTALON
1947,PRENDAS DE VESTIR
1948,PRENDAS DE VESTIR
1949,PRENDAS DE VESTIR
1950,ROPA CABALLERO
1951,ROPA CABALLERO
1952,PANTALON
1953,PRENDAS DE VESTIR
1954,PRENDAS DE VESTIR
1955,PRENDAS DE VESTIR
1956,PRENDAS DE VESTIR
1957,PRENDAS DE VESTIR
1958,PRENDAS DE VESTIR
1959,PRENDAS DE VESTIR
1960,PANTALON
